party_rk,date_time,story_id,category,event
22091,2019-12-25 20:12:44,3250,28,77]
34650,2019-12-25 21:21:32,4012,81,favorite
10470,2019-11-04 23:05:30,3674,51,like
46954,2019-10-05 17:58:38,3474,39,like
46954,2019-10-05 17:58:42,3474,39,favorite
46954,2019-10-05 17:59:05,3324,55,like
69288,2019-10-05 18:02:34,3490,44,favorite
34650,2019-12-27 00:35:18,3716,71,like
34650,2019-04-11 16:47:06,2303,51,favorite
32106,2019-04-11 19:22:27,2347,78,like
9103,2019-04-06 12:32:50,2296,44,like
38440,2019-04-06 17:15:44,192,2,14]
37351,2019-12-03 10:19:03,2399,46,favorite
62221,2019-12-03 11:42:32,2405,61,favorite
34650,2019-02-21 12:48:49,2087,13,like
10195,2019-02-21 13:12:06,1961,73,like
76724,2019-12-10 13:20:44,3920,44,like
10195,2019-12-10 14:31:57,3477,15,like
32106,2019-04-13 11:22:13,2322,52,like
37890,2019-05-21 13:14:40,2589,46,like
19292,2019-05-21 14:50:52,2589,46,favorite
58182,2019-05-21 15:29:05,2397,15,like
49712,2019-05-21 16:32:44,2397,15,like
49712,2019-05-21 16:35:11,2399,46,like
2356,2019-05-21 17:21:21,224,28,77]
2356,2019-05-21 17:21:18,224,28,77]
77345,2019-05-21 17:42:59,2091,13,favorite
15471,2019-04-28 23:54:30,2183,73,favorite
19043,2019-04-28 23:55:15,570,3,153
56879,2019-04-29 06:48:41,2411,78,like
40156,2019-04-29 11:20:41,2399,46,like
49329,2019-04-29 11:25:41,2327,27,like
19690,2019-04-29 14:34:01,2475,50,favorite
27690,2019-11-20 04:32:25,3778,62,favorite
5935,2019-08-21 08:16:51,3155,71,like
38062,2019-08-21 08:38:18,2499,49,favorite
5816,2019-10-24 13:58:21,3609,51,like
56464,2019-10-24 14:39:37,3625,76,favorite
87082,2019-10-24 15:52:48,2002,52,like
7750,2019-11-14 15:26:08,3751,51,favorite
19043,2019-11-14 15:19:45,3738,71,favorite
28798,2019-07-12 08:25:24,2544,46,favorite
66389,2019-07-12 09:09:12,2890,53,favorite
66389,2019-07-12 09:09:28,2917,43,like
66389,2019-07-12 09:09:13,2890,53,like
69836,2019-07-12 09:09:36,2930,68,like
66389,2019-07-12 09:09:46,2917,43,favorite
23751,2019-12-23 11:24:36,3365,51,like
6368,2019-04-15 16:13:44,2303,51,like
24186,2019-04-15 17:42:59,2341,71,favorite
5113,2019-04-15 20:27:52,2285,52,dislike
29793,2019-11-23 09:45:10,3579,78,favorite
34650,2019-11-23 11:34:34,3791,51,like
76957,2019-11-23 11:40:54,3739,81,like
94587,2019-06-09 08:37:17,1699,11,like
22287,2019-06-09 12:12:24,2283,53,favorite
54256,2019-06-09 13:01:49,349,28,77]
46549,2019-06-09 14:48:23,2592,71,like
54800,2019-11-30 10:57:51,3837,51,favorite
37351,2019-12-10 17:37:52,3917,29,like
46470,2019-12-10 18:57:40,3914,39,favorite
36679,2019-10-18 10:32:47,2211,81,favorite
3809,2019-12-24 12:28:01,4046,39,like
68433,2019-12-24 12:28:04,3978,81,dislike
69332,2019-12-24 12:59:51,3930,16,like
25383,2019-12-01 14:43:24,3840,39,like
9795,2019-12-01 14:39:36,3840,39,like
27512,2019-12-01 14:58:24,3840,39,like
13531,2019-10-10 07:26:50,1342,68,like
65468,2019-10-10 07:55:12,3491,71,favorite
41661,2019-10-10 07:46:18,2205,81,favorite
41661,2019-10-10 07:48:00,3526,44,favorite
65468,2019-10-10 07:55:11,3491,71,like
61315,2019-12-18 13:04:22,3035,2,14]
49752,2019-12-18 14:12:32,3978,81,dislike
49095,2019-12-18 14:40:50,3978,81,like
18884,2019-01-03 05:43:42,601,81,like
2399,2019-01-03 09:27:09,1469,81,like
2399,2019-01-03 09:28:23,1927,81,like
2399,2019-01-03 09:28:36,432,81,like
2399,2019-01-03 09:28:34,1485,81,like
2399,2019-01-03 09:28:58,286,81,like
10818,2019-01-03 11:38:18,1928,81,like
10115,2019-01-04 10:33:03,1909,81,like
59631,2019-01-04 12:42:28,1927,81,dislike
55796,2019-10-08 17:59:18,3507,29,favorite
38979,2019-08-17 20:33:47,3172,16,favorite
7933,2019-08-18 08:17:16,2865,51,like
82673,2019-08-18 09:47:49,2790,74,like
73450,2019-08-18 10:26:57,1997,6,like
27826,2019-07-12 13:10:10,2806,22,182
60632,2019-07-12 13:27:07,2930,68,like
24549,2019-09-23 22:24:40,3394,37,164
58926,2019-10-10 14:30:49,2405,61,favorite
47152,2019-02-14 17:52:44,2073,15,like
40156,2019-01-09 16:51:27,1918,81,like
34089,2019-01-09 17:55:10,1912,81,like
34089,2019-01-09 17:56:06,927,81,like
32808,2019-01-09 20:10:13,265,81,dislike
36639,2019-11-25 04:35:36,3579,78,favorite
69812,2019-11-25 09:34:09,2240,45,176
68142,2019-08-24 16:03:21,2527,78,like
49855,2019-08-24 16:32:10,2918,35,102]
7750,2019-12-07 20:37:29,3917,29,favorite
43564,2019-04-08 18:00:03,2258,44,like
71648,2019-04-09 09:49:18,192,2,14]
73715,2019-04-09 11:45:26,2289,39,like
73715,2019-04-09 11:45:59,2325,44,like
73715,2019-04-09 11:46:51,2333,44,like
61179,2019-08-26 13:57:08,3219,71,favorite
61179,2019-08-26 13:57:10,3219,71,favorite
61179,2019-08-26 13:57:58,3230,49,dislike
19043,2019-10-10 22:35:44,3550,71,favorite
9726,2019-08-28 22:05:54,2246,53,favorite
8090,2019-08-29 06:37:51,1534,4,19]
8090,2019-08-29 06:37:55,566,3,153
93804,2019-08-29 08:29:21,3237,16,favorite
19043,2019-07-24 14:16:16,2744,16,like
27948,2019-05-22 21:19:18,2562,51,favorite
39486,2019-05-22 22:47:19,2383,9,like
54154,2019-05-23 09:08:54,2264,15,favorite
26510,2019-06-18 21:48:18,2759,71,favorite
33952,2019-06-18 22:05:12,1717,15,favorite
76345,2019-06-19 01:12:34,2771,54,175
27622,2019-06-19 04:00:19,1717,15,favorite
56354,2019-12-09 22:20:07,3840,39,favorite
75706,2019-10-07 21:43:27,3510,81,like
85949,2019-10-07 21:53:08,2401,16,dislike
85949,2019-10-07 21:53:10,2401,16,like
57864,2019-02-14 19:20:56,224,28,77]
82733,2019-02-14 19:31:04,617,31,like
29140,2019-02-14 21:13:33,4136,68,like
17955,2019-02-14 23:29:26,2041,41,like
37378,2019-02-14 23:22:52,2081,51,like
15136,2019-03-25 13:12:20,224,28,77]
53437,2019-11-07 14:23:33,3510,81,like
31024,2019-11-07 18:21:46,1342,68,like
61223,2019-11-07 18:30:48,3710,44,like
89837,2019-11-07 18:32:46,3710,44,favorite
13568,2019-05-07 01:39:33,2397,15,like
45498,2019-05-07 04:22:06,2149,15,like
13691,2019-05-07 10:59:16,2281,71,like
26038,2019-04-21 17:15:18,2325,44,like
27690,2019-04-22 09:55:31,2356,45,176
14318,2019-03-20 09:41:40,192,2,14]
6070,2019-03-20 13:51:14,2228,49,like
5910,2019-03-20 13:58:40,2146,81,dislike
34650,2019-05-30 07:13:15,2527,78,like
68478,2019-10-10 10:49:57,2831,28,77]
3645,2019-04-14 21:36:55,2206,53,like
7750,2019-04-14 22:09:49,2358,44,favorite
6201,2019-04-14 23:07:35,2358,44,favorite
56699,2019-04-15 05:34:22,2358,44,favorite
39841,2019-04-15 06:43:29,2358,44,favorite
3645,2019-01-03 23:46:05,1894,81,like
27099,2019-01-04 09:43:26,971,81,like
59631,2019-01-04 12:41:37,1927,81,dislike
59631,2019-01-04 12:41:34,1927,81,like
28278,2019-12-10 12:09:28,3921,16,like
28278,2019-12-10 12:09:32,3912,78,like
82621,2019-12-10 12:21:53,3921,16,like
66389,2019-03-26 10:54:49,1061,66,like
71567,2019-03-26 16:46:20,299,28,77]
45121,2019-03-21 16:22:59,2211,81,favorite
92970,2019-03-21 16:52:37,192,2,14]
43817,2019-03-21 17:51:47,2242,40,170
66389,2019-08-16 21:56:32,3192,81,favorite
29532,2019-08-17 02:26:53,2773,71,like
61223,2019-02-25 15:06:30,2111,69,like
70289,2019-08-24 00:24:23,3200,71,favorite
70723,2019-03-11 01:55:53,265,2,14]
21414,2019-03-11 04:34:40,1974,46,like
56464,2019-11-27 02:28:17,3818,39,like
19043,2019-11-27 03:00:11,3818,39,like
31592,2019-11-19 15:32:26,3778,62,favorite
11300,2019-11-19 18:58:46,3739,81,dislike
84985,2019-11-19 18:58:34,3753,33,favorite
37504,2019-11-19 19:33:36,3739,81,dislike
49235,2019-05-25 08:23:36,2526,81,favorite
40695,2019-05-25 12:38:51,2022,46,like
10823,2019-05-25 13:22:32,2553,74,favorite
89078,2019-12-24 22:05:41,3844,71,favorite
52998,2019-07-15 10:56:04,2544,46,favorite
93512,2019-07-15 13:23:20,2937,57,favorite
59077,2019-10-20 11:47:44,3250,28,77]
58510,2019-10-20 13:44:36,3583,51,favorite
58510,2019-10-20 13:44:41,3600,49,favorite
1676,2019-08-08 13:31:34,2784,51,like
26685,2019-09-20 08:26:46,2001,81,like
26685,2019-09-20 08:26:45,2001,81,favorite
25870,2019-09-20 08:43:36,2544,46,favorite
18884,2019-03-14 17:29:35,2091,13,like
18884,2019-03-14 17:29:49,2091,13,favorite
16582,2019-03-14 18:03:57,265,2,14]
52751,2019-10-04 10:26:01,3489,62,like
32473,2019-10-04 10:40:42,2183,73,favorite
9607,2019-10-04 10:33:29,2240,45,176
29085,2019-02-19 02:01:40,1546,4,19]
69220,2019-02-19 13:59:05,2034,49,dislike
69220,2019-02-19 13:58:56,1949,81,dislike
69220,2019-02-19 13:59:02,299,28,77]
69220,2019-02-19 13:59:32,2074,48,173
73975,2019-04-25 12:09:24,1599,11,favorite
29120,2019-04-25 14:57:08,125,3,153
50061,2019-04-25 15:32:59,2327,27,favorite
62852,2019-04-25 17:16:39,2327,27,like
93512,2019-04-25 17:21:06,2227,52,favorite
93512,2019-04-25 17:21:21,1702,36,favorite
18576,2019-04-25 18:33:52,2204,43,favorite
18576,2019-04-25 18:33:38,2204,43,favorite
18576,2019-04-25 18:33:43,2204,43,favorite
18576,2019-04-25 18:33:48,2204,43,favorite
11296,2019-08-23 08:53:24,3174,78,like
37890,2019-08-23 11:13:32,3224,81,like
55615,2019-08-23 13:34:28,2939,15,favorite
61179,2019-08-23 13:50:22,3224,81,favorite
6493,2019-01-23 23:47:12,1804,81,like
1780,2019-01-24 13:51:06,265,81,like
59572,2019-10-14 12:58:21,3494,2,14]
21039,2019-10-14 14:12:30,2831,28,77]
61179,2019-08-26 22:22:16,3187,50,dislike
19043,2019-08-27 05:35:11,3233,52,favorite
46549,2019-10-21 08:24:47,3583,51,favorite
52998,2019-10-21 10:08:03,3546,51,like
52998,2019-10-21 10:08:05,3546,51,favorite
47619,2019-10-21 10:04:28,3459,73,like
93847,2019-05-31 17:52:11,2526,81,favorite
78125,2019-05-31 18:28:47,2588,16,like
62445,2019-03-21 16:05:40,851,28,48
27690,2019-03-22 10:33:39,1930,16,favorite
52694,2019-03-22 11:14:12,1220,3,161
43530,2019-04-12 00:48:38,55,3,153
7750,2019-04-12 06:13:54,2303,51,favorite
61012,2019-07-17 13:46:20,224,28,77]
61012,2019-07-17 13:46:27,224,28,77]
52998,2019-07-17 14:17:15,2942,44,favorite
18706,2019-12-24 13:19:22,4046,39,like
55855,2019-12-24 13:51:31,3930,16,like
22161,2019-09-21 14:59:52,3402,60,164
9541,2019-12-22 13:15:17,3943,71,favorite
36679,2019-10-19 17:59:54,2205,81,favorite
66389,2019-10-19 18:41:46,3583,51,favorite
61223,2019-10-19 21:49:13,3605,73,like
50783,2019-10-19 22:18:35,3571,15,favorite
74494,2019-07-29 07:05:36,2371,20,favorite
7796,2019-07-29 07:23:16,2916,71,like
27948,2019-03-28 12:58:36,2248,50,like
6493,2019-03-28 22:49:12,2227,52,favorite
6493,2019-03-28 22:49:11,2227,52,like
3645,2019-01-01 10:40:01,1909,81,like
88147,2019-09-28 15:08:12,2401,16,like
60734,2019-09-28 15:53:22,3455,81,favorite
27690,2019-03-23 08:23:47,2220,71,favorite
33952,2019-03-23 09:29:49,2098,46,favorite
17955,2019-03-23 09:21:37,2242,40,170
17955,2019-03-23 09:21:38,2242,40,170
70840,2019-03-23 09:42:37,1770,26,favorite
34650,2019-03-23 10:21:04,2213,74,like
61109,2019-04-14 13:08:29,2325,44,like
55379,2019-04-14 16:03:45,2362,39,like
22520,2019-04-14 16:04:41,2316,49,like
22520,2019-04-14 16:05:45,2341,71,like
45131,2019-12-17 14:20:59,3835,81,favorite
35117,2019-02-28 20:47:56,1698,36,like
35117,2019-02-28 20:48:00,712,38,like
57164,2019-11-23 13:49:15,3787,51,favorite
11995,2019-11-23 17:52:30,3786,71,like
11995,2019-11-23 17:57:43,3788,51,like
53213,2019-11-23 18:16:34,3032,2,14]
53213,2019-11-23 18:16:37,3134,15,dislike
79971,2019-11-23 20:57:30,2594,81,favorite
79971,2019-11-23 20:57:29,2594,81,like
88370,2019-11-23 22:10:48,1342,68,like
69261,2019-06-26 07:20:14,1949,81,like
38641,2019-06-26 09:54:42,2592,71,favorite
28894,2019-10-08 23:37:20,3513,49,favorite
19564,2019-10-09 01:13:34,2626,36,like
79498,2019-10-09 03:14:55,2525,52,favorite
53562,2019-10-09 06:58:17,2383,9,like
87127,2019-10-09 07:49:12,3510,81,dislike
27826,2019-07-12 13:10:10,2806,22,182
49543,2019-07-12 13:19:22,2773,71,like
19043,2019-07-12 13:49:45,2931,81,like
19043,2019-07-12 13:49:45,2931,81,favorite
37728,2019-07-12 14:31:31,2879,15,favorite
48981,2019-01-26 14:18:14,1981,81,like
48981,2019-01-26 14:18:09,1981,81,like
31067,2019-01-26 16:55:59,286,81,like
48293,2019-01-26 19:02:32,1974,81,like
61223,2019-01-26 19:38:36,1949,81,like
7750,2019-10-14 12:00:58,3554,49,favorite
76780,2019-12-19 01:02:43,3978,81,dislike
32268,2019-08-08 12:13:04,2981,20,favorite
29733,2019-08-08 12:16:46,1342,68,dislike
77800,2019-08-08 12:44:12,2401,16,like
72425,2019-08-08 13:31:59,1342,68,like
8049,2019-12-02 18:33:02,3829,50,like
8049,2019-12-02 18:33:03,3829,50,dislike
55721,2019-12-02 19:14:34,3858,39,dislike
88648,2019-10-20 22:45:28,3432,81,like
6314,2019-11-01 16:22:20,3679,16,favorite
89514,2019-11-01 17:47:30,3120,16,favorite
2313,2019-11-01 19:13:04,3550,71,favorite
19043,2019-11-01 21:35:16,3678,71,favorite
18709,2019-11-01 21:52:51,3569,73,favorite
18562,2019-11-01 22:40:07,3687,78,favorite
37378,2019-10-04 07:14:48,3497,81,favorite
19043,2019-08-12 12:14:39,3145,16,like
66389,2019-08-12 12:01:13,2951,53,like
57190,2019-03-15 13:39:02,2196,51,favorite
70194,2019-03-15 14:58:05,190,2,14]
7750,2019-03-15 18:36:15,2202,81,favorite
7750,2019-03-15 18:39:46,2183,73,favorite
60734,2019-03-15 19:16:22,2202,81,favorite
15475,2019-03-15 19:39:34,2201,44,like
81000,2019-11-18 15:56:23,3648,81,like
46727,2019-11-18 19:00:47,2544,46,favorite
46954,2019-08-14 19:53:23,1342,68,like
66389,2019-08-14 22:13:30,3155,71,favorite
66389,2019-08-14 22:12:31,1342,68,like
73848,2019-07-11 18:59:50,2855,41,favorite
26731,2019-07-11 19:04:49,2930,68,like
10384,2019-06-11 09:13:33,2715,49,favorite
60566,2019-06-11 11:21:21,2211,81,favorite
75290,2019-06-11 11:26:44,2715,49,favorite
16545,2019-12-12 13:16:48,2492,15,favorite
7750,2019-07-11 06:25:30,2910,43,favorite
14096,2019-07-11 08:38:34,2599,51,favorite
14096,2019-07-11 08:43:58,2885,49,favorite
61223,2019-07-11 08:32:52,2908,78,like
61223,2019-07-11 08:31:00,2921,44,favorite
80930,2019-07-11 11:29:36,1599,11,like
27690,2019-05-03 09:23:24,2468,73,favorite
56464,2019-05-03 14:38:37,2397,15,favorite
91857,2019-12-21 18:26:03,1854,16,favorite
57266,2019-12-21 18:51:20,3930,16,like
14148,2019-09-18 21:42:21,2985,2,14]
84985,2019-09-18 22:06:37,2759,71,dislike
51274,2019-09-19 00:54:10,2664,27,favorite
34650,2019-09-19 07:39:08,3371,49,like
70830,2019-12-06 21:04:08,3840,39,like
2312,2019-12-06 21:46:20,3250,28,77]
10843,2019-12-05 14:38:21,3122,81,favorite
2208,2019-07-18 23:09:56,124,3,153
65693,2019-02-14 00:58:09,2073,15,like
25059,2019-02-14 08:55:28,2018,39,like
38264,2019-02-14 10:27:31,265,2,14]
44848,2019-02-14 11:18:25,2051,16,like
45593,2019-02-14 12:58:01,190,2,14]
22138,2019-12-22 16:42:15,3930,16,like
52998,2019-01-24 10:52:35,1970,81,like
34650,2019-01-24 13:30:05,1935,81,like
84844,2019-08-27 05:56:06,2091,13,favorite
41068,2019-09-12 17:05:28,1342,68,like
86818,2019-09-12 17:40:56,2401,16,like
62445,2019-09-12 18:38:39,3178,43,favorite
60734,2019-07-20 07:45:28,2991,43,favorite
3645,2019-08-26 17:29:21,3236,16,like
19043,2019-08-26 20:07:28,3237,16,like
13191,2019-01-23 10:29:34,174,81,dislike
25898,2019-01-23 10:47:35,192,81,dislike
61223,2019-01-23 20:15:28,1981,81,like
52574,2019-01-23 21:16:06,192,81,like
52574,2019-01-23 21:15:33,192,81,dislike
52574,2019-01-23 21:15:59,192,81,like
87324,2019-12-08 04:58:38,2092,13,like
75290,2019-08-01 18:45:08,3076,43,favorite
54043,2019-08-02 13:26:36,224,28,77]
12850,2019-08-02 15:28:23,3078,55,favorite
51635,2019-08-02 17:09:47,2939,15,dislike
1761,2019-03-08 13:54:17,2135,39,like
10195,2019-03-08 14:54:45,2077,73,like
40156,2019-03-08 22:36:47,2098,46,like
32268,2019-07-24 09:23:54,2322,52,favorite
2313,2019-10-25 17:54:50,3631,43,favorite
69782,2019-10-25 20:19:45,3631,43,like
7892,2019-10-25 20:49:57,1342,68,like
22161,2019-10-25 21:19:18,1342,68,like
42286,2019-10-06 07:15:57,3491,71,favorite
63094,2019-06-26 14:12:31,2383,9,like
53450,2019-06-26 16:57:18,349,28,77]
42942,2019-12-11 19:12:03,3866,71,favorite
56576,2019-06-07 21:16:09,1949,81,like
11278,2019-06-08 01:32:22,2691,81,favorite
19043,2019-06-08 02:37:42,2667,69,favorite
19043,2019-06-08 02:37:42,2667,69,like
78621,2019-06-08 11:47:18,2389,10,180
38206,2019-02-11 13:04:52,401,30,like
53927,2019-02-11 14:20:55,2051,16,like
13332,2019-02-11 18:42:36,137,3,153
9280,2019-06-15 06:48:11,349,28,77]
21521,2019-06-15 08:53:54,2636,43,favorite
21521,2019-06-15 08:56:02,2686,49,favorite
10823,2019-06-15 14:07:35,2569,16,favorite
3645,2019-04-22 22:10:20,2322,52,favorite
22161,2019-04-23 15:19:46,224,28,77]
61732,2019-03-02 03:53:29,2018,39,like
56992,2019-03-02 08:03:51,265,2,14]
61223,2019-09-06 14:13:26,3306,78,like
61223,2019-09-06 14:12:28,3275,35,101]
46954,2019-09-06 14:26:19,3309,71,favorite
54694,2019-09-06 15:25:07,3284,26,favorite
69296,2019-03-05 15:32:11,401,30,like
93338,2019-03-05 15:35:35,224,28,77]
19043,2019-08-23 14:00:47,3224,81,like
19043,2019-08-23 14:00:48,3224,81,favorite
3645,2019-08-23 14:11:38,2828,81,favorite
73216,2019-08-23 16:56:30,1949,81,favorite
73216,2019-08-23 16:56:57,3155,71,favorite
56464,2019-08-23 18:31:24,1854,16,favorite
33479,2019-08-23 19:32:17,3172,16,like
27622,2019-06-19 04:02:04,2759,71,favorite
34650,2019-06-19 07:24:16,2759,71,like
34650,2019-06-19 07:21:11,2748,69,like
34650,2019-06-19 07:21:11,2748,69,favorite
22161,2019-07-02 15:52:59,2830,51,favorite
79503,2019-07-02 17:10:36,2855,41,favorite
34650,2019-07-02 19:03:50,2862,44,like
25128,2019-06-12 01:01:54,2592,71,favorite
25128,2019-06-12 01:03:29,2371,20,favorite
25128,2019-06-12 01:04:58,2562,51,favorite
25128,2019-06-12 01:06:16,2665,51,favorite
25128,2019-06-12 01:02:06,1498,3,153
74388,2019-06-12 06:57:54,2715,49,favorite
34650,2019-06-12 09:37:39,2732,55,favorite
34650,2019-06-12 09:39:13,2716,78,like
11460,2019-09-09 19:24:50,3156,49,like
24042,2019-09-09 19:55:31,3307,81,like
86702,2019-09-14 15:46:27,2401,16,favorite
34860,2019-09-14 21:30:15,3307,81,like
66625,2019-08-15 17:14:41,3172,16,like
66219,2019-08-15 18:43:56,3172,16,favorite
46549,2019-09-29 20:47:35,3449,51,favorite
65693,2019-11-26 21:57:51,3780,71,favorite
27690,2019-11-26 22:21:30,2083,49,favorite
64429,2019-11-26 22:44:00,3818,39,like
21445,2019-11-26 22:49:41,3801,81,favorite
61223,2019-01-29 17:44:29,1855,16,like
63287,2019-01-29 23:53:35,265,81,like
23156,2019-01-30 00:15:25,1868,81,like
52099,2019-01-30 12:15:01,299,28,77]
52998,2019-07-22 11:20:05,2465,52,favorite
71488,2019-07-22 13:53:32,224,28,77]
18176,2019-07-22 14:52:31,2240,45,176
10843,2019-10-07 23:39:49,3497,81,favorite
56033,2019-10-08 04:17:08,3386,18,like
60173,2019-03-16 11:24:19,2018,39,like
39545,2019-03-16 18:08:36,224,28,77]
14443,2019-12-16 09:28:17,3284,26,like
16110,2019-12-16 10:11:42,2397,15,like
7750,2019-10-22 09:13:05,3607,44,favorite
60581,2019-10-22 10:33:26,3029,51,favorite
15032,2019-01-31 00:35:48,1698,36,dislike
15032,2019-01-31 00:35:59,1993,29,dislike
91998,2019-01-31 01:54:54,265,2,14]
50665,2019-01-31 16:37:34,191,2,14]
82036,2019-07-31 10:43:35,2594,81,favorite
53327,2019-07-31 14:37:38,2945,39,favorite
26731,2019-09-17 13:19:45,3369,55,like
3645,2019-09-17 13:21:10,3370,44,like
22429,2019-05-25 21:26:13,2525,52,favorite
61223,2019-05-26 09:00:07,2434,78,like
22161,2019-05-26 14:21:06,2583,44,favorite
4324,2019-05-26 14:42:12,2608,51,favorite
86483,2019-11-10 14:05:44,3529,16,favorite
51837,2019-12-26 15:34:16,3847,81,dislike
3252,2019-12-26 17:02:33,4011,39,like
51635,2019-09-23 07:20:24,3370,44,dislike
42211,2019-09-23 10:33:39,224,28,77]
10056,2019-08-14 21:54:08,1342,68,like
66389,2019-08-14 22:13:48,3161,15,like
10521,2019-11-20 12:24:02,3739,81,like
17466,2019-12-29 18:38:35,3362,81,favorite
54111,2019-08-26 02:01:36,224,28,77]
46446,2019-08-26 02:51:47,2538,81,favorite
21445,2019-08-26 09:45:30,3212,51,favorite
21445,2019-08-26 09:45:41,3212,51,like
39123,2019-04-14 21:15:55,2340,39,favorite
3645,2019-04-14 21:36:56,2206,53,favorite
50571,2019-04-15 00:05:05,2358,44,favorite
39841,2019-04-15 06:45:48,2331,49,like
19043,2019-09-21 21:45:03,3386,18,like
19043,2019-09-21 21:45:04,3386,18,favorite
78571,2019-09-21 22:16:08,3097,57,like
78571,2019-09-21 22:16:38,2544,46,like
23154,2019-09-14 23:01:33,2043,81,dislike
58888,2019-09-14 23:19:57,2981,20,favorite
60632,2019-09-15 05:02:34,1342,68,like
43412,2019-06-16 06:14:23,1933,16,like
71254,2019-06-16 09:42:41,349,28,77]
43564,2019-06-16 09:52:14,2654,46,like
43564,2019-06-16 09:52:15,2654,46,favorite
76780,2019-06-16 10:48:36,349,28,77]
35578,2019-01-16 11:23:00,132,81,like
6493,2019-01-16 14:25:46,1949,81,like
22161,2019-11-12 16:14:50,3529,16,favorite
21813,2019-05-01 12:04:33,2383,9,favorite
18562,2019-05-01 13:50:35,2283,53,like
3489,2019-05-01 15:56:12,224,28,77]
41491,2019-05-01 16:56:48,2476,43,favorite
56699,2019-08-20 09:46:19,3208,55,like
27690,2019-08-20 10:04:54,3200,71,favorite
37952,2019-08-20 10:15:07,3208,55,like
34650,2019-03-15 13:13:15,2183,73,like
34005,2019-03-15 14:34:53,2071,8,favorite
15475,2019-03-15 19:37:25,265,2,14]
43145,2019-03-15 19:56:58,2018,39,favorite
18248,2019-03-15 20:06:27,1594,81,favorite
18725,2019-03-15 20:56:02,125,3,153
18725,2019-03-15 20:56:04,125,3,153
32473,2019-03-15 22:00:55,1989,73,favorite
32473,2019-03-15 22:01:00,313,2,14]
57793,2019-01-17 00:13:52,191,81,like
61223,2019-01-17 08:32:50,1646,81,like
61223,2019-01-17 08:33:01,1381,81,like
61223,2019-01-17 08:31:44,1956,81,like
10697,2019-01-17 09:05:50,192,81,like
6524,2019-01-17 09:01:48,265,81,dislike
19008,2019-04-03 11:50:35,1041,2,14]
53923,2019-04-03 12:17:50,2290,39,like
42286,2019-04-03 13:17:11,2283,53,favorite
10843,2019-12-13 14:48:42,3864,49,favorite
70840,2019-09-10 07:04:02,224,28,77]
27690,2019-09-10 07:12:54,3326,44,favorite
85506,2019-09-10 07:47:39,2070,10,177
42942,2019-09-10 09:35:45,3280,81,favorite
56464,2019-09-10 11:20:58,3236,16,favorite
9726,2019-01-26 12:59:52,1485,81,dislike
9726,2019-01-26 12:58:41,617,81,dislike
9726,2019-01-26 12:59:17,1605,81,like
9726,2019-01-26 12:59:25,630,81,like
34650,2019-01-26 14:56:07,1989,81,like
34650,2019-01-26 14:57:50,1974,81,like
61223,2019-01-26 15:47:58,1584,81,like
60581,2019-08-05 12:39:31,2955,15,favorite
18562,2019-08-05 15:10:35,2407,34,174
26115,2019-04-18 12:57:41,2374,44,like
46727,2019-11-13 10:58:33,3459,73,favorite
40156,2019-11-13 11:37:41,3727,44,like
3068,2019-11-13 12:54:15,3741,50,like
58912,2019-06-25 13:48:54,997,3,161
19043,2019-04-25 02:00:53,1519,3,153
19043,2019-04-25 02:00:54,1519,3,153
56699,2019-04-25 05:36:00,2227,52,like
56699,2019-04-25 05:38:36,1491,66,like
2844,2019-04-25 06:47:33,2404,15,favorite
2844,2019-04-25 06:47:36,2404,15,like
81804,2019-08-17 10:06:21,2405,61,like
25159,2019-08-17 13:18:27,3177,51,favorite
42942,2019-08-17 13:42:42,2213,74,favorite
68010,2019-02-28 04:55:39,265,2,14]
28491,2019-11-01 19:17:42,3268,51,like
79498,2019-11-01 19:59:38,3672,71,favorite
11878,2019-11-08 16:20:14,3704,29,favorite
89441,2019-10-19 11:39:54,2389,10,180
56699,2019-06-06 13:03:30,2637,49,favorite
19043,2019-06-06 13:16:38,2603,81,favorite
72356,2019-06-06 17:29:29,224,28,77]
63624,2019-10-25 01:26:48,3634,81,like
41334,2019-10-25 01:40:32,3612,63,like
44508,2019-08-16 10:20:25,3033,2,14]
82673,2019-08-16 16:28:58,1817,15,favorite
82673,2019-08-16 16:28:56,1817,15,like
30425,2019-10-12 20:01:21,3529,16,favorite
36757,2019-10-12 22:30:33,3425,81,favorite
52751,2019-12-15 18:19:07,3511,73,favorite
35164,2019-06-02 10:46:35,2645,49,favorite
7933,2019-06-02 19:46:06,2589,46,favorite
7753,2019-08-06 09:48:15,2399,46,favorite
17394,2019-04-17 21:55:17,2092,13,like
40695,2019-08-08 11:06:39,2773,71,like
15556,2019-08-08 11:19:22,1949,81,favorite
27622,2019-12-28 13:17:28,4086,39,favorite
56464,2019-12-28 13:45:23,3967,61,favorite
3724,2019-02-25 11:45:41,2124,63,dislike
1359,2019-02-25 17:29:29,2018,39,like
34136,2019-04-19 12:32:25,2211,81,favorite
31592,2019-11-10 17:38:37,3410,81,like
31592,2019-11-10 17:37:47,3279,81,favorite
31592,2019-11-10 17:42:08,3602,81,favorite
8049,2019-11-25 16:46:06,3511,73,favorite
7750,2019-11-25 18:20:39,3810,50,favorite
10701,2019-11-08 11:22:25,851,28,48
42286,2019-07-20 11:34:43,2956,81,favorite
19043,2019-10-20 13:34:25,3602,81,like
89080,2019-10-20 13:37:37,1949,81,favorite
